BookID,PatronID,Title,FirstName,LastName,Email,LoanDate,DueDate
187,10,"Don Quixote","Barbara-anne","Sweet","bsweet9@samoca.org",2018-12-16,2018-12-30
168,23,"Pascal's Pensées","Amory","Bunyard","abunyardm@samoca.org",2018-12-17,2018-12-31
26,98,"The Adventures of Sherlock Holmes","Clem","Durdy","cdurdy2p@hplussport.com",2018-12-17,2018-12-31
30,41,"On the origin of species","Lowrance","Gratton","lgratton14@hplussport.com",2018-12-18,2019-01-01
5,48,"David Copperfield","Clementia","Furminger","cfurminger1b@kinetecoinc.com",2018-12-19,2019-01-02
10,24,"The Count of Monte Cristo","Carny","Scamp","cscampn@wisdompets.com",2018-12-19,2019-01-02
113,39,"On the origin of species","Oralla","Dayer","odayer12@samoca.org",2018-12-19,2019-01-02
85,10,"Pygmalion","Barbara-anne","Sweet","bsweet9@samoca.org",2018-12-19,2019-01-02
107,51,"Little Women","Romeo","Annett","rannett1e@samoca.org",2018-12-20,2019-01-03
162,45,"Pride and Prejudice","Zechariah","Deniske","zdeniske18@kinetecoinc.com",2018-12-21,2019-01-04
4,30,"The Adventures of Tom Sawyer","Emlyn","Attwool","eattwoolt@hplussport.com",2018-12-21,2019-01-04
52,11,"David Copperfield","Faina","Nelles","fnellesa@red30design.com",2018-12-23,2019-01-06
189,49,"The Jungle Book","Cathryn","Beau","cbeau1c@wisdompets.com",2018-12-27,2019-01-10
56,81,"The Picture of Dorian Gray","Gustave","Alphonso","galphonso28@wisdompets.com",2018-12-28,2019-01-11
192,100,"The Turn of the Screw","Blythe","Leggan","bleggan2r@rouxacademy.org",2018-12-29,2019-01-12
42,50,"The Prince","Jack","Vaan","jvaan@wisdompets.com",2018-12-30,2019-01-13
140,13,"Gulliver's Travels into Several Remote Nations of the World","Jobina","McKern","jmckernc@rouxacademy.org",2018-12-31,2019-01-14
111,45,"The Decameron of Giovanni Boccaccio","Zechariah","Deniske","zdeniske18@kinetecoinc.com",2018-12-31,2019-01-14
147,52,"The Adventures of Tom Sawyer","Arlen","O'Fihillie","aofihillie1f@wisdompets.com",2019-01-01,2019-01-15
183,12,"Little Women","Orton","Stavers","ostaversb@orangevalleycaa.org",2019-01-01,2019-01-15
114,18,"The Wonderful Wizard of Oz","Anthe","Dinjes","adinjesh@samoca.org",2019-01-02,2019-01-16
11,37,"The Picture of Dorian Gray","Jillane","Livingstone","jlivingstone10@wisdompets.com",2019-01-02,2019-01-16
184,75,"Ulysses","Bevvy","Harrowsmith","bharrowsmith22@red30design.com",2019-01-03,2019-01-17
80,44,"Jane Eyre: An Autobiography","Davy","Neely","dneely17@hplussport.com",2019-01-03,2019-01-17
46,61,"Sense and Sensibility","Rubia","Fitzsymon","rfitzsymon1o@red30design.com",2019-01-05,2019-01-19
93,32,"Great Expectations","Demetri","Iacobacci","diacobacciv@landonhotel.com",2019-01-05,2019-01-19
187,54,"Don Quixote","Ive","Iles","iiles1h@samoca.org",2019-01-06,2019-01-20
6,39,"A Modest Proposal","Oralla","Dayer","odayer12@samoca.org",2019-01-06,2019-01-20
193,79,"Candide","Winslow","Klass","wklass26@kinetecoinc.com",2019-01-07,2019-01-21
80,77,"Jane Eyre: An Autobiography","Viola","McLarnon","vmclarnon24@orangevalleycaa.org",2019-01-08,2019-01-22
85,89,"Pygmalion","Ab","Jurn","ajurn2g@samoca.org",2019-01-08,2019-01-22
71,5,"A Tale of Two Cities","Imogen","Kabsch","ikabsch@landonhotel.com",2019-01-08,2019-01-22
160,49,"The War of the Worlds","Cathryn","Beau","cbeau1c@wisdompets.com",2019-01-09,2019-01-23
98,79,"An Occurrence at Owl Creek Bridge","Winslow","Klass","wklass26@kinetecoinc.com",2019-01-12,2019-01-26
126,55,"The Awakening, and Selected Short Stories","Robbert","Walkowski","rwalkowski1i@kinetecoinc.com",2019-01-14,2019-01-28
91,68,"The Importance of Being Earnest: A Trivial Comedy for Serious People","Anastasie","Ferguson","aferguson1v@landonhotel.com",2019-01-15,2019-01-29
115,92,"Hard Times","Asher","Tapley","atapley2j@kinetecoinc.com",2019-01-15,2019-01-29
49,85,"Alice's Adventures in Wonderland","Sonnie","MatticcI","smatticci2c@rouxacademy.org",2019-01-15,2019-01-29
191,32,"Emma","Demetri","Iacobacci","diacobacciv@landonhotel.com",2019-01-16,2019-01-30
127,30,"David Copperfield","Emlyn","Attwool","eattwoolt@hplussport.com",2019-01-17,2019-01-31
193,54,"Candide","Ive","Iles","iiles1h@samoca.org",2019-01-18,2019-02-01
2,55,"The Scarlet Letter","Robbert","Walkowski","rwalkowski1i@kinetecoinc.com",2019-01-18,2019-02-01
78,55,"The Prophet","Robbert","Walkowski","rwalkowski1i@kinetecoinc.com",2019-01-18,2019-02-01
131,82,"War and Peace","Jacquette","Spillard","jspillard29@red30design.com",2019-01-19,2019-02-02
87,68,"Frankenstein; Or, The Modern Prometheus","Anastasie","Ferguson","aferguson1v@landonhotel.com",2019-01-20,2019-02-03
87,39,"Frankenstein; Or, The Modern Prometheus","Oralla","Dayer","odayer12@samoca.org",2019-01-20,2019-02-03
61,4,"The Call of the Wild","Taylor","Jenkins","tjenkins@rouxacademy.org",2019-01-22,2019-02-05
104,43,"On the origin of species","Menard","Pitone","mpitone16@red30design.com",2019-01-24,2019-02-07
170,11,"A Tale of Two Cities","Faina","Nelles","fnellesa@red30design.com",2019-01-24,2019-02-07
130,61,"Peter Pan","Rubia","Fitzsymon","rfitzsymon1o@red30design.com",2019-01-25,2019-02-08
127,63,"David Copperfield","Forest","Dubock","fdubock1q@red30design.com",2019-01-26,2019-02-09
39,8,"The Adventures of Tom Sawyer","Steffie","Kleis","skleis7@wisdompets.com",2019-01-28,2019-02-11
163,79,"The Mysterious Affair at Styles","Winslow","Klass","wklass26@kinetecoinc.com",2019-01-28,2019-02-11
117,13,"The Time Machine","Jobina","McKern","jmckernc@rouxacademy.org",2019-01-29,2019-02-12
34,37,"The Tale of Peter Rabbit","Jillane","Livingstone","jlivingstone10@wisdompets.com",2019-01-29,2019-02-12
167,95,"Anne of Green Gables","Lelah","Seathwright","lseathwright2m@samoca.org",2019-01-29,2019-02-12
95,11,"Also sprach Zarathustra","Faina","Nelles","fnellesa@red30design.com",2019-01-30,2019-02-13
176,90,"The Jungle","Elmo","Ockland","eockland2h@landonhotel.com",2019-01-30,2019-02-13
14,29,"The Awakening, and Selected Short Stories","Herby","Aspinal","haspinals@red30design.com",2019-01-31,2019-02-14
194,93,"The Tale of Peter Rabbit","Joel","Baignard","jbaignard2k@orangevalleycaa.org",2019-01-31,2019-02-14
152,76,"Anne of Green Gables","Dyanna","Fulger","dfulger23@red30design.com",2019-01-31,2019-02-14
142,67,"The Decameron of Giovanni Boccaccio","Whitney","Lamberts","wlamberts1u@red30design.com",2019-02-02,2019-02-16
60,13,"Dracula","Jobina","McKern","jmckernc@rouxacademy.org",2019-02-04,2019-02-18
26,18,"The Adventures of Sherlock Holmes","Anthe","Dinjes","adinjesh@samoca.org",2019-02-05,2019-02-19
71,89,"A Tale of Two Cities","Ab","Jurn","ajurn2g@samoca.org",2019-02-06,2019-02-20
25,24,"The Life and Adventures of Robinson Crusoe","Carny","Scamp","cscampn@wisdompets.com",2019-02-06,2019-02-20
45,55,"The Secret Garden","Robbert","Walkowski","rwalkowski1i@kinetecoinc.com",2019-02-07,2019-02-21
93,39,"Great Expectations","Oralla","Dayer","odayer12@samoca.org",2019-02-08,2019-02-22
142,9,"The Decameron of Giovanni Boccaccio","Carilyn","Calver","ccalver8@samoca.org",2019-02-09,2019-02-23
191,54,"Emma","Ive","Iles","iiles1h@samoca.org",2019-02-09,2019-02-23
10,86,"The Count of Monte Cristo","Brandais","Jeannaud","bjeannaud2d@hplussport.com",2019-02-09,2019-02-23
17,52,"Les Misérables","Arlen","O'Fihillie","aofihillie1f@wisdompets.com",2019-02-10,2019-02-24
172,79,"Uncle Tom's Cabin","Winslow","Klass","wklass26@kinetecoinc.com",2019-02-10,2019-02-24
106,74,"Wuthering Heights","Giraldo","Algar","galgar21@kinetecoinc.com",2019-02-10,2019-02-24
190,64,"Adventures of Huckleberry Finn","Norby","Sleight","nsleight1r@kinetecoinc.com",2019-02-11,2019-02-25
15,13,"The Time Machine","Jobina","McKern","jmckernc@rouxacademy.org",2019-02-11,2019-02-25
16,34,"Ulysses","Carlin","Casterou","ccasteroux@landonhotel.com",2019-02-12,2019-02-26
75,66,"Moby Dick; Or, The Whale","Gilbert","Dupoy","gdupoy1t@rouxacademy.org",2019-02-13,2019-02-27
140,40,"Gulliver's Travels into Several Remote Nations of the World","Angelique","Farnham","afarnham13@wisdompets.com",2019-02-14,2019-02-28
120,62,"Dubliners","Tybie","Balme","tbalme1p@orangevalleycaa.org",2019-02-15,2019-03-01
87,72,"Frankenstein; Or, The Modern Prometheus","Trip","Pond","tpond1z@wisdompets.com",2019-02-16,2019-03-02
20,84,"Treasure Island","Sianna","Drewell","sdrewell2b@kinetecoinc.com",2019-02-16,2019-03-02
159,8,"Three Men in a Boat (To Say Nothing of the Dog)","Steffie","Kleis","skleis7@wisdompets.com",2019-02-17,2019-03-03
87,46,"Frankenstein; Or, The Modern Prometheus","Serge","Pethrick","spethrick19@rouxacademy.org",2019-02-17,2019-03-03
104,71,"On the origin of species","Winnah","D'Elia","wdelia1y@red30design.com",2019-02-18,2019-03-04
181,93,"Sense and Sensibility","Joel","Baignard","jbaignard2k@orangevalleycaa.org",2019-02-20,2019-03-06
88,63,"Ulysses","Forest","Dubock","fdubock1q@red30design.com",2019-02-20,2019-03-06
30,89,"On the origin of species","Ab","Jurn","ajurn2g@samoca.org",2019-02-21,2019-03-07
185,37,"Don Quixote","Jillane","Livingstone","jlivingstone10@wisdompets.com",2019-02-21,2019-03-07
51,6,"Dubliners","Don","Weingarten","dweingarten@kinetecoinc.com",2019-02-21,2019-03-07
54,5,"The Yellow Wallpaper","Imogen","Kabsch","ikabsch@landonhotel.com",2019-02-21,2019-03-07
19,91,"Heart of Darkness","Iver","Palke","ipalke2i@rouxacademy.org",2019-02-22,2019-03-08
131,52,"War and Peace","Arlen","O'Fihillie","aofihillie1f@wisdompets.com",2019-02-22,2019-03-08
195,82,"Metamorphosis","Jacquette","Spillard","jspillard29@red30design.com",2019-02-23,2019-03-09
119,35,"The Tale of Peter Rabbit","Luciano","Winton","lwintony@hplussport.com",2019-02-23,2019-03-09
49,82,"Alice's Adventures in Wonderland","Jacquette","Spillard","jspillard29@red30design.com",2019-02-24,2019-03-10
145,73,"Oliver Twist","Merle","Sukbhans","msukbhans20@orangevalleycaa.org",2019-02-24,2019-03-10
26,43,"The Adventures of Sherlock Holmes","Menard","Pitone","mpitone16@red30design.com",2019-02-24,2019-03-10
74,4,"The Strange Case of Dr. Jekyll and Mr. Hyde","Taylor","Jenkins","tjenkins@rouxacademy.org",2019-02-24,2019-03-10
67,99,"Les Misérables","Kala","Simonian","ksimonian2q@landonhotel.com",2019-02-25,2019-03-11
165,52,"The Turn of the Screw","Arlen","O'Fihillie","aofihillie1f@wisdompets.com",2019-02-25,2019-03-11
177,45,"The Call of the Wild","Zechariah","Deniske","zdeniske18@kinetecoinc.com",2019-02-27,2019-03-13
114,38,"The Wonderful Wizard of Oz","Christyna","McGilroy","cmcgilroy11@landonhotel.com",2019-02-27,2019-03-13
133,85,"Treasure Island","Sonnie","MatticcI","smatticci2c@rouxacademy.org",2019-03-01,2019-03-15
2,13,"The Scarlet Letter","Jobina","McKern","jmckernc@rouxacademy.org",2019-03-01,2019-03-15
174,1,"A Modest Proposal","Maggi","Domney","mdomney0@wisdompets.com",2019-03-01,2019-03-15
27,62,"Wuthering Heights","Tybie","Balme","tbalme1p@orangevalleycaa.org",2019-03-03,2019-03-17
147,96,"The Adventures of Tom Sawyer","Melantha","Scowcroft","mscowcroft2n@kinetecoinc.com",2019-03-04,2019-03-18
153,49,"Frankenstein; Or, The Modern Prometheus","Cathryn","Beau","cbeau1c@wisdompets.com",2019-03-06,2019-03-20
76,52,"Jane Eyre: An Autobiography","Arlen","O'Fihillie","aofihillie1f@wisdompets.com",2019-03-07,2019-03-21
166,66,"The Strange Case of Dr. Jekyll and Mr. Hyde","Gilbert","Dupoy","gdupoy1t@rouxacademy.org",2019-03-10,2019-03-24
81,41,"Grimms' Fairy Tales","Lowrance","Gratton","lgratton14@hplussport.com",2019-03-11,2019-03-25
65,26,"The Scarlet Letter","Taylor","Jenkins","tjenkins@redt30design.com",2019-03-11,2019-03-25
138,25,"The Sign of the Four","Paulie","Kinvig","pkinvigo@hplussport.com",2019-03-11,2019-03-25
120,100,"Dubliners","Blythe","Leggan","bleggan2r@rouxacademy.org",2019-03-12,2019-03-26
132,10,"War and Peace","Barbara-anne","Sweet","bsweet9@samoca.org",2019-03-14,2019-03-28
70,58,"Also sprach Zarathustra","Purcell","Llop","pllop1l@hplussport.com",2019-03-14,2019-03-28
177,21,"The Call of the Wild","Henri","Pughe","hpughek@orangevalleycaa.org",2019-03-15,2019-03-29
117,17,"The Time Machine","Lani","Over","loverg@wisdompets.com",2019-03-16,2019-03-30
123,4,"The Mysterious Affair at Styles","Taylor","Jenkins","tjenkins@rouxacademy.org",2019-03-16,2019-03-30
126,82,"The Awakening, and Selected Short Stories","Jacquette","Spillard","jspillard29@red30design.com",2019-03-17,2019-03-31
87,99,"Frankenstein; Or, The Modern Prometheus","Kala","Simonian","ksimonian2q@landonhotel.com",2019-03-17,2019-03-31
101,31,"Anna Karenina","Osgood","Saunter","osaunteru@red30design.com",2019-03-18,2019-04-01
172,3,"Uncle Tom's Cabin","Aleen","Fasey","afasey2@kinetecoinc.com",2019-03-18,2019-04-01
30,38,"On the origin of species","Christyna","McGilroy","cmcgilroy11@landonhotel.com",2019-03-19,2019-04-02
8,35,"The Importance of Being Earnest: A Trivial Comedy for Serious People","Luciano","Winton","lwintony@hplussport.com",2019-03-20,2019-04-03
11,78,"The Picture of Dorian Gray","Dorella","Linbohm","dlinbohm25@rouxacademy.org",2019-03-23,2019-04-06
68,27,"The Count of Monte Cristo","Yves","Dell'Abbate","ydellabbateq@rouxacademy.org",2019-03-25,2019-04-08
147,29,"The Adventures of Tom Sawyer","Herby","Aspinal","haspinals@red30design.com",2019-03-25,2019-04-08
116,92,"The Brothers Karamazov","Asher","Tapley","atapley2j@kinetecoinc.com",2019-03-27,2019-04-10
49,60,"Alice's Adventures in Wonderland","Olympia","Sansun","osansun1n@wisdompets.com",2019-03-29,2019-04-12
19,85,"Heart of Darkness","Sonnie","MatticcI","smatticci2c@rouxacademy.org",2019-03-30,2019-04-13
64,17,"A Study in Scarlet","Lani","Over","loverg@wisdompets.com",2019-04-02,2019-04-16
84,31,"Tractatus Logico-Philosophicus","Osgood","Saunter","osaunteru@red30design.com",2019-04-02,2019-04-16
109,78,"Emma","Dorella","Linbohm","dlinbohm25@rouxacademy.org",2019-04-03,2019-04-17
149,71,"The Importance of Being Earnest: A Trivial Comedy for Serious People","Winnah","D'Elia","wdelia1y@red30design.com",2019-04-04,2019-04-18
185,75,"Don Quixote","Bevvy","Harrowsmith","bharrowsmith22@red30design.com",2019-04-04,2019-04-18
4,81,"The Adventures of Tom Sawyer","Gustave","Alphonso","galphonso28@wisdompets.com",2019-04-05,2019-04-19
5,39,"David Copperfield","Oralla","Dayer","odayer12@samoca.org",2019-04-06,2019-04-20
194,13,"The Tale of Peter Rabbit","Jobina","McKern","jmckernc@rouxacademy.org",2019-04-06,2019-04-20
15,93,"The Time Machine","Joel","Baignard","jbaignard2k@orangevalleycaa.org",2019-04-08,2019-04-22
117,78,"The Time Machine","Dorella","Linbohm","dlinbohm25@rouxacademy.org",2019-04-09,2019-04-23
196,19,"The Awakening, and Selected Short Stories","Amby","Harber","aharberi@hplussport.com",2019-04-09,2019-04-23
3,39,"The Adventures of Sherlock Holmes","Oralla","Dayer","odayer12@samoca.org",2019-04-10,2019-04-24
99,86,"Little Women","Brandais","Jeannaud","bjeannaud2d@hplussport.com",2019-04-10,2019-04-24
136,74,"The Wonderful Wizard of Oz","Giraldo","Algar","galgar21@kinetecoinc.com",2019-04-10,2019-04-24
12,26,"Dracula","Taylor","Jenkins","tjenkins@redt30design.com",2019-04-11,2019-04-25
77,60,"The Prophet","Olympia","Sansun","osansun1n@wisdompets.com",2019-04-12,2019-04-26
90,42,"The Jungle","Cleo","Goldwater","cgoldwater15@landonhotel.com",2019-04-12,2019-04-26
23,20,"Great Expectations","Jacinta","Vallis","jvallisj@kinetecoinc.com",2019-04-12,2019-04-26
14,54,"The Awakening, and Selected Short Stories","Ive","Iles","iiles1h@samoca.org",2019-04-13,2019-04-27
197,80,"Hard Times","Francisca","Cranmor","fcranmor27@wisdompets.com",2019-04-13,2019-04-27
65,6,"The Scarlet Letter","Don","Weingarten","dweingarten@kinetecoinc.com",2019-04-13,2019-04-27
2,7,"The Scarlet Letter","Cammi","Kynett","ckynett6@orangevalleycaa.org",2019-04-13,2019-04-27
158,75,"Moby Dick; Or, The Whale","Bevvy","Harrowsmith","bharrowsmith22@red30design.com",2019-04-14,2019-04-28
200,43,"A Doll's House","Menard","Pitone","mpitone16@red30design.com",2019-04-15,2019-04-29
135,60,"A Tale of Two Cities","Olympia","Sansun","osansun1n@wisdompets.com",2019-04-17,2019-05-01
153,66,"Frankenstein; Or, The Modern Prometheus","Gilbert","Dupoy","gdupoy1t@rouxacademy.org",2019-04-18,2019-05-02
185,55,"Don Quixote","Robbert","Walkowski","rwalkowski1i@kinetecoinc.com",2019-04-20,2019-05-04
165,85,"The Turn of the Screw","Sonnie","MatticcI","smatticci2c@rouxacademy.org",2019-04-22,2019-05-06
23,65,"Great Expectations","Hayyim","Rossander","hrossander1s@wisdompets.com",2019-04-22,2019-05-06
29,52,"A Modest Proposal","Arlen","O'Fihillie","aofihillie1f@wisdompets.com",2019-04-23,2019-05-07
168,87,"Pascal's Pensées","Junie","MacRury","jmacrury2e@wisdompets.com",2019-04-24,2019-05-08
89,43,"Walden, and On The Duty Of Civil Disobedience","Menard","Pitone","mpitone16@red30design.com",2019-04-24,2019-05-08
108,37,"Pascal's Pensées","Jillane","Livingstone","jlivingstone10@wisdompets.com",2019-04-25,2019-05-09
151,53,"Second Treatise of Government","Perceval","Redpath","predpath1g@rouxacademy.org",2019-04-27,2019-05-11
180,35,"Frankenstein; Or, The Modern Prometheus","Luciano","Winton","lwintony@hplussport.com",2019-04-28,2019-05-12
13,5,"Oliver Twist","Imogen","Kabsch","ikabsch@landonhotel.com",2019-04-28,2019-05-12
139,57,"Peter Pan","Kahaleel","Keaton","kkeaton1k@kinetecoinc.com",2019-04-29,2019-05-13
71,76,"A Tale of Two Cities","Dyanna","Fulger","dfulger23@red30design.com",2019-04-30,2019-05-14
59,43,"The War of the Worlds","Menard","Pitone","mpitone16@red30design.com",2019-04-30,2019-05-14
50,58,"Jane Eyre: An Autobiography","Purcell","Llop","pllop1l@hplussport.com",2019-04-30,2019-05-14
143,39,"Gulliver's Travels into Several Remote Nations of the World","Oralla","Dayer","odayer12@samoca.org",2019-04-30,2019-05-14
92,98,"Alice's Adventures in Wonderland","Clem","Durdy","cdurdy2p@hplussport.com",2019-04-30,2019-05-14
36,66,"Great Expectations","Gilbert","Dupoy","gdupoy1t@rouxacademy.org",2019-05-02,2019-05-16
170,97,"A Tale of Two Cities","Herb","McParland","hmcparland2o@rouxacademy.org",2019-05-02,2019-05-16
19,60,"Heart of Darkness","Olympia","Sansun","osansun1n@wisdompets.com",2019-05-02,2019-05-16
180,49,"Frankenstein; Or, The Modern Prometheus","Cathryn","Beau","cbeau1c@wisdompets.com",2019-05-02,2019-05-16
135,84,"A Tale of Two Cities","Sianna","Drewell","sdrewell2b@kinetecoinc.com",2019-05-04,2019-05-18
25,53,"The Life and Adventures of Robinson Crusoe","Perceval","Redpath","predpath1g@rouxacademy.org",2019-05-04,2019-05-18
126,24,"The Awakening, and Selected Short Stories","Carny","Scamp","cscampn@wisdompets.com",2019-05-05,2019-05-19
35,55,"The Brothers Karamazov","Robbert","Walkowski","rwalkowski1i@kinetecoinc.com",2019-05-06,2019-05-20
96,3,"A Study in Scarlet","Aleen","Fasey","afasey2@kinetecoinc.com",2019-05-06,2019-05-20
137,86,"Alice's Adventures in Wonderland","Brandais","Jeannaud","bjeannaud2d@hplussport.com",2019-05-06,2019-05-20
61,17,"The Call of the Wild","Lani","Over","loverg@wisdompets.com",2019-05-07,2019-05-21
159,72,"Three Men in a Boat (To Say Nothing of the Dog)","Trip","Pond","tpond1z@wisdompets.com",2019-05-07,2019-05-21
5,7,"David Copperfield","Cammi","Kynett","ckynett6@orangevalleycaa.org",2019-05-09,2019-05-23
153,51,"Frankenstein; Or, The Modern Prometheus","Romeo","Annett","rannett1e@samoca.org",2019-05-09,2019-05-23
137,1,"Alice's Adventures in Wonderland","Maggi","Domney","mdomney0@wisdompets.com",2019-05-10,2019-05-24
1,66,"Walden, and On The Duty Of Civil Disobedience","Gilbert","Dupoy","gdupoy1t@rouxacademy.org",2019-05-12,2019-05-26
120,46,"Dubliners","Serge","Pethrick","spethrick19@rouxacademy.org",2019-05-12,2019-05-26
56,96,"The Picture of Dorian Gray","Melantha","Scowcroft","mscowcroft2n@kinetecoinc.com",2019-05-13,2019-05-27
163,80,"The Mysterious Affair at Styles","Francisca","Cranmor","fcranmor27@wisdompets.com",2019-05-13,2019-05-27
126,79,"The Awakening, and Selected Short Stories","Winslow","Klass","wklass26@kinetecoinc.com",2019-05-15,2019-05-29
16,14,"Ulysses","Paco","Yarranton","pyarrantond@rouxacademy.org",2019-05-15,2019-05-29
70,72,"Also sprach Zarathustra","Trip","Pond","tpond1z@wisdompets.com",2019-05-16,2019-05-30
