BookID,Title,FirstName,LastName,Email,ReturnedDate
128,"The Picture of Dorian Gray","Menard","Pitone","mpitone16@red30design.com",2020-02-28
7,"The Sign of the Four","Arlen","O'Fihillie","aofihillie1f@wisdompets.com",2020-02-28
89,"Walden, and On The Duty Of Civil Disobedience","Christyna","McGilroy","cmcgilroy11@landonhotel.com",2020-02-29
43,"The Yellow Wallpaper","Trip","Pond","tpond1z@wisdompets.com",2020-02-29
111,"The Decameron of Giovanni Boccaccio","Lowrance","Gratton","lgratton14@hplussport.com",2020-03-01
62,"Oliver Twist","Henri","Pughe","hpughek@orangevalleycaa.org",2020-03-01
94,"Walden, and On The Duty Of Civil Disobedience","Cleo","Goldwater","cgoldwater15@landonhotel.com",2020-03-01
178,"The Secret Garden","Tybie","Balme","tbalme1p@orangevalleycaa.org",2020-03-03
50,"Jane Eyre: An Autobiography","Carny","Scamp","cscampn@wisdompets.com",2020-03-04
7,"The Sign of the Four","Orton","Stavers","ostaversb@orangevalleycaa.org",2020-03-05
92,"Alice's Adventures in Wonderland","Robbert","Walkowski","rwalkowski1i@kinetecoinc.com",2020-03-05
58,"Grimms' Fairy Tales","Jacinta","Vallis","jvallisj@kinetecoinc.com",2020-03-06
177,"The Call of the Wild","Asher","Tapley","atapley2j@kinetecoinc.com",2020-03-06
135,"A Tale of Two Cities","Amory","Bunyard","abunyardm@samoca.org",2020-03-08
29,"A Modest Proposal","Yves","Dell'Abbate","ydellabbateq@rouxacademy.org",2020-03-09
96,"A Study in Scarlet","Jacquette","Spillard","jspillard29@red30design.com",2020-03-12
48,"The Hound of the Baskervilles","Kahaleel","Keaton","kkeaton1k@kinetecoinc.com",2020-03-13
10,"The Count of Monte Cristo","Lowrance","Gratton","lgratton14@hplussport.com",2020-03-13
11,"The Picture of Dorian Gray","Oralla","Dayer","odayer12@samoca.org",2020-03-13
199,"Anna Karenina","Elmo","Ockland","eockland2h@landonhotel.com",2020-03-13
116,"The Brothers Karamazov","Carla","Swinfen","cswinfenf@kinetecoinc.com",2020-03-13
97,"The Life and Adventures of Robinson Crusoe","Tybie","Balme","tbalme1p@orangevalleycaa.org",2020-03-15
172,"Uncle Tom's Cabin","Trip","Pond","tpond1z@wisdompets.com",2020-03-17
55,"An Occurrence at Owl Creek Bridge","Clem","Durdy","cdurdy2p@hplussport.com",2020-03-17
70,"Also sprach Zarathustra","Jacinta","Vallis","jvallisj@kinetecoinc.com",2020-03-18
71,"A Tale of Two Cities","Jobina","McKern","jmckernc@rouxacademy.org",2020-03-18
89,"Walden, and On The Duty Of Civil Disobedience","Jacquette","Spillard","jspillard29@red30design.com",2020-03-20
88,"Ulysses","Demetri","Iacobacci","diacobacciv@landonhotel.com",2020-03-20
56,"The Picture of Dorian Gray","Amory","Bunyard","abunyardm@samoca.org",2020-03-21
133,"Treasure Island","Jacquette","Spillard","jspillard29@red30design.com",2020-03-22
40,"Three Men in a Boat (To Say Nothing of the Dog)","Jacquette","Spillard","jspillard29@red30design.com",2020-03-22
164,"The Hound of the Baskervilles","Gus","Holyland","gholyland2f@red30design.com",2020-03-22
193,"Candide","Purcell","Llop","pllop1l@hplussport.com",2020-03-22
50,"Jane Eyre: An Autobiography","Imogen","Kabsch","ikabsch@landonhotel.com",2020-03-23
135,"A Tale of Two Cities","Demetri","Iacobacci","diacobacciv@landonhotel.com",2020-03-26
149,"The Importance of Being Earnest: A Trivial Comedy for Serious People","Jobina","McKern","jmckernc@rouxacademy.org",2020-03-27
142,"The Decameron of Giovanni Boccaccio","Forest","Dubock","fdubock1q@red30design.com",2020-03-27
148,"War and Peace","Hagen","Itzhayek","hitzhayek1j@landonhotel.com",2020-03-27
34,"The Tale of Peter Rabbit","Paco","Yarranton","pyarrantond@rouxacademy.org",2020-03-28
15,"The Time Machine","Lelah","Seathwright","lseathwright2m@samoca.org",2020-03-28
67,"Les Misérables","Taylor","Jenkins","tjenkins@redt30design.com",2020-03-29
64,"A Study in Scarlet","Jillane","Livingstone","jlivingstone10@wisdompets.com",2020-03-29
169,"Second Treatise of Government","Culley","Cawood","ccawoodr@samoca.org",2020-03-30
126,"The Awakening, and Selected Short Stories","Hayyim","Rossander","hrossander1s@wisdompets.com",2020-03-30
118,"Adventures of Huckleberry Finn","Chance","Todeo","ctodeoe@wisdompets.com",2020-03-30
131,"War and Peace","Lydie","Awmack","lawmack1a@samoca.org",2020-03-30
101,"Anna Karenina","Hayyim","Rossander","hrossander1s@wisdompets.com",2020-03-31
119,"The Tale of Peter Rabbit","Amory","Bunyard","abunyardm@samoca.org",2020-04-01
155,"The Prophet","Chance","Todeo","ctodeoe@wisdompets.com",2020-04-02
71,"A Tale of Two Cities","Hagen","Itzhayek","hitzhayek1j@landonhotel.com",2020-04-03
186,"Pride and Prejudice","Angelique","Farnham","afarnham13@wisdompets.com",2020-04-04
57,"The Brothers Karamazov","Javier","Dawks","jdawks1@red30design.com",2020-04-04
106,"Wuthering Heights","Emlyn","Attwool","eattwoolt@hplussport.com",2020-04-04
15,"The Time Machine","Norby","Sleight","nsleight1r@kinetecoinc.com",2020-04-05
76,"Jane Eyre: An Autobiography","Maggi","Domney","mdomney0@wisdompets.com",None
103,"Moby Dick; Or, The Whale","Rubia","Fitzsymon","rfitzsymon1o@red30design.com",2020-04-07
144,"Pride and Prejudice","Carilyn","Calver","ccalver8@samoca.org",2020-04-07
69,"Siddhartha","Robbert","Walkowski","rwalkowski1i@kinetecoinc.com",2020-04-08
181,"Sense and Sensibility","Carlin","Casterou","ccasteroux@landonhotel.com",2020-04-08
80,"Jane Eyre: An Autobiography","Cassandre","Wragg","cwraggl@landonhotel.com",2020-04-09
27,"Wuthering Heights","Francisca","Cranmor","fcranmor27@wisdompets.com",2020-04-10
197,"Hard Times","Dyanna","Fulger","dfulger23@red30design.com",2020-04-10
158,"Moby Dick; Or, The Whale","Menard","Pitone","mpitone16@red30design.com",2020-04-11
123,"The Mysterious Affair at Styles","Cammi","Kynett","ckynett6@orangevalleycaa.org",2020-04-11
70,"Also sprach Zarathustra","Lani","Over","loverg@wisdompets.com",2020-04-12
34,"The Tale of Peter Rabbit","Luciano","Winton","lwintony@hplussport.com",2020-04-13
153,"Frankenstein; Or, The Modern Prometheus","Jack","Vaan","jvaan@wisdompets.com",2020-04-13
159,"Three Men in a Boat (To Say Nothing of the Dog)","Viola","McLarnon","vmclarnon24@orangevalleycaa.org",2020-04-14
189,"The Jungle Book","Demetri","Iacobacci","diacobacciv@landonhotel.com",2020-04-14
1,"Walden, and On The Duty Of Civil Disobedience","Hayyim","Rossander","hrossander1s@wisdompets.com",2020-04-15
30,"On the origin of species","Ab","Jurn","ajurn2g@samoca.org",2020-04-15
168,"Pascal's Pensées","Jacinta","Vallis","jvallisj@kinetecoinc.com",2020-04-16
126,"The Awakening, and Selected Short Stories","Winnah","D'Elia","wdelia1y@red30design.com",2020-04-17
185,"Don Quixote","Robbert","Walkowski","rwalkowski1i@kinetecoinc.com",2020-04-17
144,"Pride and Prejudice","Jacinta","Vallis","jvallisj@kinetecoinc.com",2020-04-18
191,"Emma","Taylor","Jenkins","tjenkins@redt30design.com",2020-04-18
84,"Tractatus Logico-Philosophicus","Amby","Harber","aharberi@hplussport.com",2020-04-18
155,"The Prophet","Clementia","Furminger","cfurminger1b@kinetecoinc.com",2020-04-19
43,"The Yellow Wallpaper","Jacinta","Vallis","jvallisj@kinetecoinc.com",2020-04-19
78,"The Prophet","Ive","Iles","iiles1h@samoca.org",2020-04-20
80,"Jane Eyre: An Autobiography","Christyna","McGilroy","cmcgilroy11@landonhotel.com",2020-04-22
107,"Little Women","Barbara-anne","Sweet","bsweet9@samoca.org",2020-04-23
110,"The Strange Case of Dr. Jekyll and Mr. Hyde","Ive","Iles","iiles1h@samoca.org",2020-04-23
30,"On the origin of species","Yves","Dell'Abbate","ydellabbateq@rouxacademy.org",2020-04-23
91,"The Importance of Being Earnest: A Trivial Comedy for Serious People","Cammi","Kynett","ckynett6@orangevalleycaa.org",2020-04-24
88,"Ulysses","Norby","Sleight","nsleight1r@kinetecoinc.com",2020-04-26
170,"A Tale of Two Cities","Davy","Neely","dneely17@hplussport.com",2020-04-27
37,"A Doll's House","Olympia","Sansun","osansun1n@wisdompets.com",2020-04-28
46,"Sense and Sensibility","Elmo","Ockland","eockland2h@landonhotel.com",2020-04-29
145,"Oliver Twist","Taylor","Jenkins","tjenkins@redt30design.com",2020-04-29
34,"The Tale of Peter Rabbit","Eloisa","Forster","eforsterw@wisdompets.com",2020-04-29
84,"Tractatus Logico-Philosophicus","Merle","Sukbhans","msukbhans20@orangevalleycaa.org",2020-04-29
7,"The Sign of the Four","Cleo","Goldwater","cgoldwater15@landonhotel.com",2020-05-01
146,"Metamorphosis","Jobina","McKern","jmckernc@rouxacademy.org",2020-05-01
153,"Frankenstein; Or, The Modern Prometheus","Forest","Dubock","fdubock1q@red30design.com",2020-05-03
174,"A Modest Proposal","Sianna","Drewell","sdrewell2b@kinetecoinc.com",2020-05-03
130,"Peter Pan","Paulie","Kinvig","pkinvigo@hplussport.com",2020-05-04
21,"The Prince","Sonnie","MatticcI","smatticci2c@rouxacademy.org",2020-05-05
51,"Dubliners","Cammi","Kynett","ckynett6@orangevalleycaa.org",2020-05-05
171,"The Call of the Wild","Cassandre","Wragg","cwraggl@landonhotel.com",2020-05-07
28,"Heart of Darkness","Christyna","McGilroy","cmcgilroy11@landonhotel.com",2020-05-07
50,"Jane Eyre: An Autobiography","Christyna","McGilroy","cmcgilroy11@landonhotel.com",None
166,"The Strange Case of Dr. Jekyll and Mr. Hyde","Herb","McParland","hmcparland2o@rouxacademy.org",2020-05-09
91,"The Importance of Being Earnest: A Trivial Comedy for Serious People","Arlen","O'Fihillie","aofihillie1f@wisdompets.com",2020-05-10
118,"Adventures of Huckleberry Finn","Cassandre","Wragg","cwraggl@landonhotel.com",2020-05-10
192,"The Turn of the Screw","Jack","Vaan","jvaan@wisdompets.com",2020-05-11
117,"The Time Machine","Caril","Matejic","cmatejic2a@orangevalleycaa.org",2020-05-11
177,"The Call of the Wild","Menard","Pitone","mpitone16@red30design.com",2020-05-11
156,"The Life and Adventures of Robinson Crusoe","Yves","Dell'Abbate","ydellabbateq@rouxacademy.org",2020-05-11
162,"Pride and Prejudice","Curr","Fittall","cfittall2l@orangevalleycaa.org",2020-05-11
8,"The Importance of Being Earnest: A Trivial Comedy for Serious People","Purcell","Llop","pllop1l@hplussport.com",2020-05-11
122,"Metamorphosis","Jacquette","Spillard","jspillard29@red30design.com",2020-05-13
188,"Tractatus Logico-Philosophicus","Cornelia","Koppe","ckoppe1m@landonhotel.com",2020-05-14
192,"The Turn of the Screw","Anastasie","Ferguson","aferguson1v@landonhotel.com",2020-05-15
36,"Great Expectations","Asher","Tapley","atapley2j@kinetecoinc.com",2020-05-15
122,"Metamorphosis","Arlen","O'Fihillie","aofihillie1f@wisdompets.com",2020-05-16
167,"Anne of Green Gables","Barbara-anne","Sweet","bsweet9@samoca.org",2020-05-17
110,"The Strange Case of Dr. Jekyll and Mr. Hyde","Robbert","Walkowski","rwalkowski1i@kinetecoinc.com",2020-05-17
31,"Gulliver's Travels into Several Remote Nations of the World","Loretta","Hundey","lhundey1x@kinetecoinc.com",2020-05-18
82,"Sense and Sensibility","Jobina","McKern","jmckernc@rouxacademy.org",2020-05-19
128,"The Picture of Dorian Gray","Purcell","Llop","pllop1l@hplussport.com",2020-05-19
43,"The Yellow Wallpaper","Herby","Aspinal","haspinals@red30design.com",2020-05-20
167,"Anne of Green Gables","Taylor","Jenkins","tjenkins@rouxacademy.org",2020-05-21
127,"David Copperfield","Maggi","Domney","mdomney0@wisdompets.com",2020-05-21
183,"Little Women","Robbert","Walkowski","rwalkowski1i@kinetecoinc.com",2020-05-22
1,"Walden, and On The Duty Of Civil Disobedience","Ab","Jurn","ajurn2g@samoca.org",2020-05-24
13,"Oliver Twist","Allyson","Jira","ajiraz@wisdompets.com",2020-05-25
114,"The Wonderful Wizard of Oz","Melantha","Scowcroft","mscowcroft2n@kinetecoinc.com",2020-05-25
94,"Walden, and On The Duty Of Civil Disobedience","Imogen","Kabsch","ikabsch@landonhotel.com",2020-05-25
14,"The Awakening, and Selected Short Stories","Robbert","Walkowski","rwalkowski1i@kinetecoinc.com",2020-05-26
115,"Hard Times","Carlin","Casterou","ccasteroux@landonhotel.com",2020-05-27
39,"The Adventures of Tom Sawyer","Emlyn","Attwool","eattwoolt@hplussport.com",2020-05-28
153,"Frankenstein; Or, The Modern Prometheus","Carilyn","Calver","ccalver8@samoca.org",2020-05-29
123,"The Mysterious Affair at Styles","Lelah","Seathwright","lseathwright2m@samoca.org",2020-05-29
51,"Dubliners","Arlen","O'Fihillie","aofihillie1f@wisdompets.com",2020-05-29
21,"The Prince","Joel","Baignard","jbaignard2k@orangevalleycaa.org",2020-05-29
7,"The Sign of the Four","Kahaleel","Keaton","kkeaton1k@kinetecoinc.com",2020-05-30
116,"The Brothers Karamazov","Carla","Swinfen","cswinfenf@kinetecoinc.com",2020-05-31
181,"Sense and Sensibility","Arlen","O'Fihillie","aofihillie1f@wisdompets.com",None
182,"Grimms' Fairy Tales","Cathryn","Beau","cbeau1c@wisdompets.com",2020-06-01
150,"The Secret Garden","Tybie","Balme","tbalme1p@orangevalleycaa.org",2020-06-03
105,"The Turn of the Screw","Arlen","O'Fihillie","aofihillie1f@wisdompets.com",2020-06-03
169,"Second Treatise of Government","Serge","Pethrick","spethrick19@rouxacademy.org",2020-06-04
60,"Dracula","Allyson","Jira","ajiraz@wisdompets.com",2020-06-06
137,"Alice's Adventures in Wonderland","Merle","Sukbhans","msukbhans20@orangevalleycaa.org",2020-06-06
132,"War and Peace","Anastasie","Ferguson","aferguson1v@landonhotel.com",2020-06-09
176,"The Jungle","Elmo","Ockland","eockland2h@landonhotel.com",2020-06-13
175,"The Time Machine","Blythe","Leggan","bleggan2r@rouxacademy.org",2020-06-13
44,"Pygmalion","Norby","Sleight","nsleight1r@kinetecoinc.com",2020-06-14
13,"Oliver Twist","Oralla","Dayer","odayer12@samoca.org",2020-06-14
20,"Treasure Island","Oralla","Dayer","odayer12@samoca.org",2020-06-15
97,"The Life and Adventures of Robinson Crusoe","Cassandre","Wragg","cwraggl@landonhotel.com",2020-06-17
186,"Pride and Prejudice","Kala","Simonian","ksimonian2q@landonhotel.com",2020-06-18
43,"The Yellow Wallpaper","Francisca","Cranmor","fcranmor27@wisdompets.com",2020-06-19
125,"Candide","Arlen","O'Fihillie","aofihillie1f@wisdompets.com",2020-06-19
7,"The Sign of the Four","Carilyn","Calver","ccalver8@samoca.org",2020-06-19
50,"Jane Eyre: An Autobiography","Oralla","Dayer","odayer12@samoca.org",2020-06-21
140,"Gulliver's Travels into Several Remote Nations of the World","Joel","Baignard","jbaignard2k@orangevalleycaa.org",2020-06-21
113,"On the origin of species","Oralla","Dayer","odayer12@samoca.org",2020-06-22
36,"Great Expectations","Steffie","Kleis","skleis7@wisdompets.com",2020-06-22
153,"Frankenstein; Or, The Modern Prometheus","Yves","Dell'Abbate","ydellabbateq@rouxacademy.org",2020-06-23
159,"Three Men in a Boat (To Say Nothing of the Dog)","Viola","McLarnon","vmclarnon24@orangevalleycaa.org",2020-06-25
153,"Frankenstein; Or, The Modern Prometheus","Brandais","Jeannaud","bjeannaud2d@hplussport.com",2020-06-27
52,"David Copperfield","Iver","Palke","ipalke2i@rouxacademy.org",2020-06-27
94,"Walden, and On The Duty Of Civil Disobedience","Cathryn","Beau","cbeau1c@wisdompets.com",2020-06-27
2,"The Scarlet Letter","Ab","Jurn","ajurn2g@samoca.org",2020-06-27
114,"The Wonderful Wizard of Oz","Gilbert","Dupoy","gdupoy1t@rouxacademy.org",2020-06-27
157,"Les Misérables","Maggi","Domney","mdomney0@wisdompets.com",2020-06-28
14,"The Awakening, and Selected Short Stories","Culley","Cawood","ccawoodr@samoca.org",2020-06-28
152,"Anne of Green Gables","Herby","Aspinal","haspinals@red30design.com",2020-06-30
102,"Hard Times","Luciano","Winton","lwintony@hplussport.com",2020-06-30
37,"A Doll's House","Orton","Stavers","ostaversb@orangevalleycaa.org",2020-06-30
199,"Anna Karenina","Herby","Aspinal","haspinals@red30design.com",2020-06-30
127,"David Copperfield","Gus","Holyland","gholyland2f@red30design.com",None
154,"An Occurrence at Owl Creek Bridge","Viola","McLarnon","vmclarnon24@orangevalleycaa.org",None
182,"Grimms' Fairy Tales","Robbert","Walkowski","rwalkowski1i@kinetecoinc.com",None
89,"Walden, and On The Duty Of Civil Disobedience","Chance","Todeo","ctodeoe@wisdompets.com",None
95,"Also sprach Zarathustra","Blythe","Leggan","bleggan2r@rouxacademy.org",None
119,"The Tale of Peter Rabbit","Culley","Cawood","ccawoodr@samoca.org",None
96,"A Study in Scarlet","Don","Weingarten","dweingarten@kinetecoinc.com",None
156,"The Life and Adventures of Robinson Crusoe","Clementia","Furminger","cfurminger1b@kinetecoinc.com",None
105,"The Turn of the Screw","Hayyim","Rossander","hrossander1s@wisdompets.com",None
46,"Sense and Sensibility","Cornelia","Koppe","ckoppe1m@landonhotel.com",None
35,"The Brothers Karamazov","Ab","Jurn","ajurn2g@samoca.org",None
130,"Peter Pan","Yves","Dell'Abbate","ydellabbateq@rouxacademy.org",None
168,"Pascal's Pensées","Ive","Iles","iiles1h@samoca.org",None
10,"The Count of Monte Cristo","Kala","Simonian","ksimonian2q@landonhotel.com",None
155,"The Prophet","Lydie","Awmack","lawmack1a@samoca.org",None
169,"Second Treatise of Government","Anthe","Dinjes","adinjesh@samoca.org",None
73,"Dracula","Cornelia","Koppe","ckoppe1m@landonhotel.com",None
91,"The Importance of Being Earnest: A Trivial Comedy for Serious People","Carilyn","Calver","ccalver8@samoca.org",None
